30.01.2020 19:50:04,72.8
30.01.2020 19:52:02,72.6
30.01.2020 19:53:04,72.7
30.01.2020 19:53:07,73.2
30.01.2020 19:53:24,73.0
30.01.2020 19:53:41,72.6
30.01.2020 19:56:04,72.9
30.01.2020 19:59:59,72.5
30.01.2020 20:02:06,72.5
30.01.2020 20:08:08,69.8
30.01.2020 20:14:09,72.9
30.01.2020 20:20:09,72.8
30.01.2020 20:26:11,73.0
30.01.2020 20:32:12,72.5
30.01.2020 20:38:12,72.9
30.01.2020 20:44:14,73.3
30.01.2020 20:50:16,73.5
30.01.2020 20:56:19,72.9
30.01.2020 21:02:19,72.9
30.01.2020 21:08:20,73.0
30.01.2020 21:14:22,72.9
30.01.2020 21:20:22,73.4
30.01.2020 21:26:24,72.9
30.01.2020 21:32:25,73.0
30.01.2020 21:38:26,72.9
30.01.2020 21:44:26,72.9
30.01.2020 21:50:27,73.0
30.01.2020 21:56:29,73.5
30.01.2020 22:02:31,73.5
30.01.2020 22:08:31,72.4
30.01.2020 22:14:32,73.0
30.01.2020 22:20:32,72.9
30.01.2020 22:26:34,72.5
30.01.2020 22:32:37,72.9
30.01.2020 22:38:39,72.5
30.01.2020 22:44:41,72.9
30.01.2020 22:50:44,72.6
30.01.2020 22:56:45,72.9
30.01.2020 23:02:45,72.5
30.01.2020 23:08:47,72.9
30.01.2020 23:14:49,73.0
30.01.2020 23:20:50,72.9
30.01.2020 23:26:52,73.0
30.01.2020 23:32:52,73.0
30.01.2020 23:38:54,73.4
30.01.2020 23:44:56,73.4
30.01.2020 23:50:57,73.0
30.01.2020 23:56:57,72.5
31.01.2020 00:02:59,73.4
31.01.2020 00:09:02,73.0
31.01.2020 00:15:04,73.0
31.01.2020 00:21:05,73.1
31.01.2020 00:27:07,73.0
31.01.2020 00:33:09,73.4
31.01.2020 00:39:09,73.0
31.01.2020 00:45:09,73.0
31.01.2020 00:51:09,72.9
31.01.2020 00:57:11,72.5
31.01.2020 01:03:13,72.9
31.01.2020 01:09:14,73.0
31.01.2020 01:15:16,72.4
31.01.2020 01:21:16,72.9
31.01.2020 01:27:18,72.9
31.01.2020 01:33:20,72.6
31.01.2020 01:39:20,72.5
31.01.2020 01:45:21,72.8
31.01.2020 01:51:23,69.7
31.01.2020 01:57:26,72.9
31.01.2020 02:03:28,73.0
31.01.2020 02:09:30,73.4
31.01.2020 02:15:32,72.4
31.01.2020 02:21:32,73.0
31.01.2020 02:27:32,73.0
31.01.2020 02:33:34,72.9
31.01.2020 02:39:36,72.9
31.01.2020 02:45:36,72.5
31.01.2020 02:51:38,72.6
31.01.2020 02:57:38,73.0
31.01.2020 03:03:40,73.0
31.01.2020 03:09:40,73.4
31.01.2020 03:15:43,73.0
31.01.2020 03:21:45,72.5
31.01.2020 03:27:46,72.5
31.01.2020 03:33:48,73.3
31.01.2020 03:39:49,72.6
31.01.2020 03:45:50,73.0
31.01.2020 03:51:50,72.5
31.01.2020 03:57:51,72.5
31.01.2020 04:03:51,73.0
31.01.2020 04:09:54,72.5
31.01.2020 04:15:54,72.9
31.01.2020 04:21:56,73.3
31.01.2020 04:27:57,72.9
31.01.2020 04:33:58,72.6
31.01.2020 04:39:58,73.4
31.01.2020 04:46:00,72.4
31.01.2020 04:52:00,72.9
31.01.2020 04:58:00,73.3
31.01.2020 05:04:01,72.9
31.01.2020 05:10:01,70.2
31.01.2020 05:16:04,72.9
31.01.2020 05:22:05,72.9
31.01.2020 05:28:07,72.9
31.01.2020 05:34:07,72.9
31.01.2020 05:40:08,73.0
31.01.2020 05:46:10,73.4
31.01.2020 05:52:11,72.8
31.01.2020 05:58:12,72.4
31.01.2020 06:04:13,72.5
31.01.2020 06:10:15,72.9
31.01.2020 06:16:16,72.4
31.01.2020 06:22:17,72.4
31.01.2020 06:28:18,72.9
31.01.2020 06:34:20,72.9
31.01.2020 06:40:21,72.5
31.01.2020 06:46:23,72.5
31.01.2020 06:52:24,72.4
31.01.2020 06:58:25,72.8
31.01.2020 07:04:25,72.9
31.01.2020 07:10:27,72.9
31.01.2020 07:16:27,72.9
31.01.2020 07:22:28,72.4
31.01.2020 07:28:28,72.8
31.01.2020 07:34:29,72.9
31.01.2020 07:40:31,72.9
31.01.2020 07:46:33,73.3
31.01.2020 07:52:34,72.9
31.01.2020 07:58:36,72.9
31.01.2020 08:04:38,73.0
31.01.2020 08:10:40,73.0
31.01.2020 08:16:40,72.5
31.01.2020 08:22:42,73.0
31.01.2020 08:28:43,72.9
31.01.2020 08:34:43,72.9
31.01.2020 08:40:44,73.0
31.01.2020 08:46:46,73.0
31.01.2020 08:52:48,72.4
31.01.2020 08:58:50,72.4
31.01.2020 09:04:53,72.9
31.01.2020 09:10:53,72.9
31.01.2020 09:16:55,72.9
31.01.2020 09:22:57,72.9
31.01.2020 09:28:57,72.9
31.01.2020 09:34:58,72.9
31.01.2020 09:41:00,72.8
31.01.2020 09:47:02,72.4
31.01.2020 09:53:02,72.5
31.01.2020 09:59:03,72.9
31.01.2020 10:05:03,72.9
31.01.2020 10:11:03,72.8
31.01.2020 10:17:04,72.9
31.01.2020 10:23:06,72.9
31.01.2020 10:29:07,72.9
31.01.2020 10:35:08,72.8
31.01.2020 10:41:09,72.9
31.01.2020 10:47:10,72.5
31.01.2020 10:53:11,72.0
31.01.2020 10:59:14,72.9
31.01.2020 11:05:16,72.8
31.01.2020 11:11:17,72.8
31.01.2020 11:17:19,72.9
31.01.2020 11:23:21,72.9
31.01.2020 11:29:22,72.5
31.01.2020 11:35:22,72.6
31.01.2020 11:41:25,72.5
31.01.2020 11:47:27,72.5
31.01.2020 11:53:28,72.4
31.01.2020 11:59:29,72.5
31.01.2020 12:05:32,72.5
31.01.2020 12:11:33,73.0
31.01.2020 12:17:35,72.9
31.01.2020 12:23:35,72.9
31.01.2020 12:27:47,72.8
31.01.2020 12:33:51,72.5
31.01.2020 12:39:52,73.0
31.01.2020 12:45:52,73.0
31.01.2020 12:47:20,72.5
31.01.2020 12:48:27,72.9
31.01.2020 12:51:12,72.4
31.01.2020 12:54:20,72.9
31.01.2020 12:56:19,72.5
31.01.2020 12:58:14,72.4
31.01.2020 13:02:59,72.5
31.01.2020 13:05:58,72.5
31.01.2020 13:07:20,73.0
31.01.2020 13:07:56,73.0
31.01.2020 13:13:21,72.5
31.01.2020 13:19:21,73.3
31.01.2020 13:25:21,72.4
31.01.2020 13:31:24,72.5
31.01.2020 13:37:25,72.9
31.01.2020 13:43:27,72.9
31.01.2020 13:49:28,72.9
31.01.2020 13:55:29,73.0
31.01.2020 14:01:31,73.0
31.01.2020 14:07:32,73.0
31.01.2020 14:13:33,72.9
31.01.2020 14:19:36,72.9
31.01.2020 14:25:37,73.0
31.01.2020 14:31:37,73.0
31.01.2020 14:37:39,72.9
31.01.2020 14:43:40,72.9
31.01.2020 14:49:43,72.9
31.01.2020 14:55:46,72.5
31.01.2020 15:01:48,72.9
31.01.2020 15:07:51,72.9
31.01.2020 15:13:53,72.9
31.01.2020 15:19:55,73.0
31.01.2020 15:25:57,72.9
31.01.2020 15:31:57,72.9
31.01.2020 15:37:57,72.9
31.01.2020 15:43:59,72.9
31.01.2020 15:49:59,72.4
31.01.2020 15:56:01,72.8
31.01.2020 16:02:02,72.9
31.01.2020 16:08:02,72.8
31.01.2020 16:14:05,73.0
31.01.2020 16:20:05,72.9
31.01.2020 16:26:07,72.9
31.01.2020 16:32:08,72.9
31.01.2020 16:38:10,73.0
31.01.2020 16:44:13,72.5
31.01.2020 16:50:14,72.9
31.01.2020 16:56:15,72.9
31.01.2020 17:02:15,72.9
31.01.2020 17:08:15,72.9
31.01.2020 17:14:17,72.9
31.01.2020 17:20:18,72.6
31.01.2020 17:24:26,72.9
31.01.2020 17:25:32,73.3
31.01.2020 17:28:23,72.9
31.01.2020 17:31:30,72.0
31.01.2020 17:33:03,71.9
31.01.2020 17:34:02,72.9
31.01.2020 17:34:05,72.4
31.01.2020 17:34:31,72.9
31.01.2020 17:36:23,72.1
31.01.2020 17:37:58,72.9
31.01.2020 17:39:51,72.9
31.01.2020 17:46:41,72.8
31.01.2020 17:50:55,72.8
31.01.2020 17:51:03,72.9
31.01.2020 17:56:56,72.3
31.01.2020 18:02:59,72.5
31.01.2020 18:09:00,72.4
31.01.2020 18:15:02,73.0
31.01.2020 18:21:03,72.4
31.01.2020 18:27:03,72.5
31.01.2020 18:33:05,72.4
31.01.2020 18:39:07,72.5
31.01.2020 18:45:09,72.8
31.01.2020 18:51:11,72.5
31.01.2020 18:57:11,72.8
31.01.2020 19:03:13,72.4
31.01.2020 19:09:13,72.4
31.01.2020 19:15:16,72.8
31.01.2020 19:21:18,71.9
31.01.2020 19:27:20,72.4
31.01.2020 19:33:20,72.9
31.01.2020 19:39:21,72.9
31.01.2020 19:45:23,72.3
31.01.2020 19:51:23,72.4
31.01.2020 19:57:24,72.7
31.01.2020 20:03:26,72.4
31.01.2020 20:09:29,72.4
31.01.2020 20:15:30,72.4
31.01.2020 20:21:32,73.0
31.01.2020 20:27:35,72.8
31.01.2020 20:33:37,72.7
31.01.2020 20:39:37,72.3
31.01.2020 20:45:38,72.9
31.01.2020 20:51:38,72.8
31.01.2020 20:57:39,72.5
31.01.2020 21:03:42,72.9
31.01.2020 21:09:43,72.9
31.01.2020 21:15:44,72.9
31.01.2020 21:21:45,72.9
31.01.2020 21:27:45,72.3
31.01.2020 21:33:47,72.4
31.01.2020 21:39:47,72.9
31.01.2020 21:45:49,72.8
31.01.2020 21:51:51,72.5
31.01.2020 21:57:52,72.9
31.01.2020 22:03:53,72.9
31.01.2020 22:09:53,72.5
31.01.2020 22:15:54,72.9
31.01.2020 22:21:55,73.0
31.01.2020 22:27:57,72.4
31.01.2020 22:33:57,72.8
31.01.2020 22:39:57,72.4
31.01.2020 22:45:57,72.4
31.01.2020 22:52:00,72.9
31.01.2020 22:58:02,72.4
31.01.2020 23:04:04,72.4
31.01.2020 23:10:07,72.3
31.01.2020 23:16:08,72.9
31.01.2020 23:22:11,72.8
31.01.2020 23:28:13,72.4
31.01.2020 23:34:13,72.3
31.01.2020 23:40:14,72.4
31.01.2020 23:46:15,72.3
31.01.2020 23:52:17,72.4
31.01.2020 23:58:18,72.5
01.02.2020 00:04:19,72.4
01.02.2020 00:10:21,72.5
01.02.2020 00:16:24,72.9
01.02.2020 00:22:25,72.5
01.02.2020 00:28:25,72.9
01.02.2020 00:34:28,72.9
01.02.2020 00:40:29,72.5
01.02.2020 00:46:29,72.4
01.02.2020 00:52:31,72.5
01.02.2020 00:58:31,72.4
01.02.2020 01:04:33,72.8
01.02.2020 01:10:35,72.4
01.02.2020 01:16:37,72.8
01.02.2020 01:22:39,72.4
01.02.2020 01:28:39,72.9
01.02.2020 01:34:41,72.4
01.02.2020 01:40:43,72.3
01.02.2020 01:46:44,72.4
01.02.2020 01:52:47,72.8
01.02.2020 01:58:47,72.3
01.02.2020 02:04:48,72.5
01.02.2020 02:10:50,72.8
01.02.2020 02:16:52,72.9
01.02.2020 02:22:53,72.8
01.02.2020 02:28:54,72.4
01.02.2020 02:34:56,72.5
01.02.2020 02:40:57,72.5
01.02.2020 02:46:59,72.7
01.02.2020 02:53:00,72.9
01.02.2020 02:59:03,72.5
01.02.2020 03:05:04,72.3
01.02.2020 03:11:04,72.8
01.02.2020 03:17:07,72.9
01.02.2020 03:23:09,72.8
01.02.2020 03:29:12,72.9
01.02.2020 03:35:13,72.4
01.02.2020 03:41:14,72.8
01.02.2020 03:47:16,72.4
01.02.2020 03:53:17,73.0
01.02.2020 03:59:19,72.8
01.02.2020 04:05:20,72.4
01.02.2020 04:11:21,72.4
01.02.2020 04:17:24,72.9
01.02.2020 04:23:24,72.4
01.02.2020 04:29:26,72.9
01.02.2020 04:35:27,72.8
01.02.2020 04:41:28,72.4
01.02.2020 04:47:28,72.7
01.02.2020 04:53:28,72.9
01.02.2020 04:59:31,72.4
01.02.2020 05:05:33,72.8
01.02.2020 05:11:35,72.3
01.02.2020 05:17:36,72.4
01.02.2020 05:23:37,72.5
01.02.2020 05:29:38,72.8
01.02.2020 05:35:40,72.5
01.02.2020 05:41:41,72.4
01.02.2020 05:47:43,73.4
01.02.2020 05:53:44,72.9
01.02.2020 05:59:46,72.9
01.02.2020 06:05:47,72.8
01.02.2020 06:11:48,72.4
01.02.2020 06:17:49,72.4
01.02.2020 06:23:49,72.9
01.02.2020 06:29:49,72.4
01.02.2020 06:35:52,72.9
01.02.2020 06:41:54,72.9
01.02.2020 06:47:56,72.5
01.02.2020 06:53:58,72.5
01.02.2020 06:59:59,72.9
01.02.2020 07:06:01,72.5
01.02.2020 07:12:03,72.4
01.02.2020 07:18:03,72.8
01.02.2020 07:24:03,72.4
01.02.2020 07:30:05,73.1
01.02.2020 07:36:06,72.9
01.02.2020 07:42:06,72.8
01.02.2020 07:48:08,72.4
01.02.2020 07:54:09,72.9
01.02.2020 08:00:09,72.5
01.02.2020 08:06:11,72.3
01.02.2020 08:12:13,73.2
01.02.2020 08:18:15,72.4
01.02.2020 08:24:16,72.4
01.02.2020 08:30:17,72.5
01.02.2020 08:36:17,72.8
01.02.2020 08:42:19,72.9
01.02.2020 08:48:21,73.4
01.02.2020 08:54:23,72.8
01.02.2020 09:00:25,72.3
01.02.2020 09:06:25,72.8
01.02.2020 09:12:27,72.5
01.02.2020 09:18:27,72.7
01.02.2020 09:24:29,72.9
01.02.2020 09:30:29,72.9
01.02.2020 09:36:30,72.8
01.02.2020 09:42:30,72.7
01.02.2020 09:48:32,72.5
01.02.2020 09:54:34,72.4
01.02.2020 10:00:36,72.8
01.02.2020 10:06:37,72.8
01.02.2020 10:12:38,72.8
01.02.2020 10:18:38,72.4
01.02.2020 10:24:40,72.4
01.02.2020 10:30:41,72.4
01.02.2020 10:36:41,72.5
01.02.2020 10:42:41,72.9
01.02.2020 10:48:43,72.4
01.02.2020 10:54:45,72.4
01.02.2020 11:00:45,72.5
01.02.2020 11:06:47,72.4
01.02.2020 11:12:48,72.4
01.02.2020 11:18:50,72.5
02.02.2020 11:25:08,72.8
02.02.2020 11:31:08,72.8
02.02.2020 11:35:50,72.8
02.02.2020 11:40:16,72.4
02.02.2020 11:44:07,72.5
02.02.2020 11:46:17,72.4
02.02.2020 11:52:20,72.4
02.02.2020 11:58:22,72.8
02.02.2020 11:59:22,72.9
02.02.2020 12:00:22,3.2
02.02.2020 12:00:25,3.4
02.02.2020 12:00:27,3.9
02.02.2020 12:00:30,3.8
02.02.2020 12:00:39,4.8
02.02.2020 12:00:42,3.1
02.02.2020 12:00:44,3.4
02.02.2020 12:00:47,2.6
02.02.2020 12:00:50,2.8
02.02.2020 12:00:53,2.9
02.02.2020 12:00:56,2.9
02.02.2020 12:00:59,2.9
02.02.2020 12:01:02,2.9
02.02.2020 12:01:04,2.9
02.02.2020 12:01:07,2.9
02.02.2020 12:01:10,3.0
02.02.2020 12:08:27,3.0
02.02.2020 12:08:29,3.3
02.02.2020 12:08:32,3.3
02.02.2020 12:08:35,3.3
02.02.2020 12:08:38,2.9
02.02.2020 12:08:41,3.3
02.02.2020 12:08:43,3.4
02.02.2020 12:08:46,3.2
02.02.2020 12:08:49,2.9
02.02.2020 12:08:52,3.0
02.02.2020 12:08:55,3.2
02.02.2020 12:11:21,3.3
02.02.2020 12:11:24,3.4
02.02.2020 12:13:42,33.0
02.02.2020 12:13:53,2.4
02.02.2020 12:13:56,2.8
02.02.2020 12:13:58,3.5
02.02.2020 12:14:01,4.7
02.02.2020 12:14:07,3.3
02.02.2020 12:14:10,3.1
02.02.2020 12:14:12,4.1
02.02.2020 12:14:15,4.5
02.02.2020 12:14:18,2.6
02.02.2020 12:14:21,3.0
02.02.2020 12:14:24,2.3
02.02.2020 12:14:27,2.5
02.02.2020 12:14:29,2.4
02.02.2020 12:14:32,2.5
02.02.2020 12:14:35,2.4
02.02.2020 12:14:38,2.4
02.02.2020 12:16:39,5.5
02.02.2020 12:16:47,3.7
02.02.2020 12:16:50,5.8
02.02.2020 12:26:18,79.0
02.02.2020 12:26:26,2.8
02.02.2020 12:26:40,32.9
02.02.2020 12:26:43,33.0
02.02.2020 12:26:54,33.3
02.02.2020 12:39:49,25.1
02.02.2020 12:39:58,24.8
02.02.2020 12:45:50,25.2
02.02.2020 12:51:50,25.6
02.02.2020 12:57:52,25.1
02.02.2020 13:03:52,26.6
02.02.2020 13:09:52,26.8
02.02.2020 13:15:54,26.5
02.02.2020 13:21:55,25.1
02.02.2020 13:27:58,25.2
02.02.2020 13:34:01,25.1
02.02.2020 13:40:02,25.1
02.02.2020 13:46:04,25.2
02.02.2020 13:52:06,25.1
02.02.2020 13:58:06,25.1
02.02.2020 14:04:07,25.6
02.02.2020 14:10:07,25.6
02.02.2020 14:16:11,25.1
02.02.2020 14:22:12,25.1
02.02.2020 14:28:14,25.6
02.02.2020 14:34:16,25.6
02.02.2020 14:40:18,26.0
02.02.2020 14:46:18,25.2
02.02.2020 14:52:18,26.9
02.02.2020 14:58:21,25.1
02.02.2020 15:04:23,25.9
02.02.2020 15:10:25,26.0
02.02.2020 15:16:25,25.2
02.02.2020 15:22:27,25.6
02.02.2020 15:28:30,25.6
02.02.2020 15:34:29,25.6
03.02.2020 12:09:17,30.6
03.02.2020 12:10:47,2.6
03.02.2020 12:10:50,30.9
03.02.2020 12:10:53,30.1
03.02.2020 12:12:06,30.1
03.02.2020 12:12:20,29.9
03.02.2020 12:15:17,30.0
03.02.2020 12:21:17,30.0
03.02.2020 12:27:19,30.0
03.02.2020 12:33:21,30.0
03.02.2020 12:39:24,29.9
03.02.2020 12:45:25,30.0
03.02.2020 12:51:25,30.5
03.02.2020 12:57:25,30.4
03.02.2020 17:37:08,30.1
03.02.2020 17:51:05,30.8
03.02.2020 17:51:39,30.8
03.02.2020 17:57:08,31.6
03.02.2020 18:03:10,31.2
03.02.2020 18:09:12,31.1
03.02.2020 18:15:14,31.2
03.02.2020 18:21:16,31.2
03.02.2020 18:27:18,31.2
03.02.2020 18:33:18,31.1
03.02.2020 18:39:18,31.2
03.02.2020 18:45:21,31.1
03.02.2020 18:51:23,31.1
03.02.2020 18:57:25,31.1
03.02.2020 19:03:26,31.2
03.02.2020 19:09:26,31.1
03.02.2020 19:15:26,31.2
03.02.2020 19:21:28,31.0
03.02.2020 19:27:29,31.1
03.02.2020 19:33:32,31.1
03.02.2020 19:39:33,31.2
04.02.2020 10:37:31,31.1
04.02.2020 10:43:32,30.7
04.02.2020 12:37:24,30.4
04.02.2020 12:43:26,27.3
04.02.2020 12:49:12,27.2
04.02.2020 12:49:21,26.9
04.02.2020 12:49:26,26.0
04.02.2020 12:55:29,30.7
04.02.2020 13:01:30,31.9
04.02.2020 13:07:31,31.5
04.02.2020 13:13:31,31.9
04.02.2020 13:19:32,32.0
04.02.2020 13:25:34,30.6
04.02.2020 17:22:02,31.6
04.02.2020 17:28:05,31.5
04.02.2020 17:33:01,30.6
04.02.2020 17:34:05,30.5
04.02.2020 17:34:07,30.6
04.02.2020 17:34:07,30.6
04.02.2020 17:40:09,30.7
04.02.2020 17:46:10,30.6
04.02.2020 17:53:14,31.4
04.02.2020 18:05:06,31.0
04.02.2020 18:26:33,31.5
04.02.2020 18:28:57,31.1
04.02.2020 18:31:50,31.1
04.02.2020 18:34:58,31.2
04.02.2020 18:35:22,31.1
04.02.2020 18:40:59,31.5
04.02.2020 18:47:02,31.4
04.02.2020 18:53:04,31.5
04.02.2020 18:59:06,31.5
04.02.2020 19:05:08,31.0
04.02.2020 19:11:10,31.0
04.02.2020 19:17:09,31.1
04.02.2020 19:23:10,31.0
04.02.2020 19:29:13,31.1
04.02.2020 19:35:14,31.0
04.02.2020 19:41:14,31.0
04.02.2020 19:47:15,31.4
05.02.2020 12:17:49,30.7
05.02.2020 12:29:01,25.8
05.02.2020 12:35:02,31.4
05.02.2020 12:41:03,30.9
05.02.2020 12:47:04,31.4
05.02.2020 12:53:06,31.3
05.02.2020 12:59:08,31.3
05.02.2020 13:05:10,31.5
05.02.2020 13:11:11,31.5
05.02.2020 13:17:12,31.4
05.02.2020 13:23:15,31.3
05.02.2020 13:29:17,31.4
05.02.2020 13:35:17,31.5
05.02.2020 13:41:20,31.1
05.02.2020 13:47:20,30.9
05.02.2020 13:53:22,31.4
05.02.2020 13:59:22,31.3
05.02.2020 14:05:23,31.4
05.02.2020 14:11:25,31.4
05.02.2020 17:29:21,23.6
05.02.2020 17:41:44,31.9
05.02.2020 17:42:23,31.3
05.02.2020 17:47:46,30.4
05.02.2020 17:53:48,30.5
05.02.2020 20:16:05,30.3
05.02.2020 20:19:17,27.9
05.02.2020 20:22:25,27.8
05.02.2020 20:23:20,27.9
05.02.2020 20:29:20,31.7
05.02.2020 20:35:20,31.7
05.02.2020 20:41:23,32.2
05.02.2020 20:47:24,32.2
05.02.2020 20:53:24,32.2
05.02.2020 20:59:26,32.1
05.02.2020 21:05:28,32.1
05.02.2020 21:11:30,32.1
05.02.2020 21:17:32,32.0
05.02.2020 21:23:34,32.2
05.02.2020 21:29:36,31.7
05.02.2020 21:35:39,32.2
05.02.2020 21:41:41,32.1
05.02.2020 21:47:43,32.1
05.02.2020 21:53:44,32.1
05.02.2020 21:59:44,32.1
05.02.2020 22:05:45,32.1
05.02.2020 22:11:48,31.7
05.02.2020 22:17:49,32.2
05.02.2020 22:23:49,31.7
05.02.2020 22:29:51,31.7
05.02.2020 22:35:53,31.6
05.02.2020 22:41:56,32.2
05.02.2020 22:47:56,32.1
05.02.2020 22:53:56,31.7
05.02.2020 22:59:58,31.7
05.02.2020 23:05:58,31.7
05.02.2020 23:11:59,31.7
05.02.2020 23:18:02,32.2
05.02.2020 23:24:02,31.8
05.02.2020 23:30:03,32.1
05.02.2020 23:31:36,31.7
05.02.2020 23:36:05,32.2
05.02.2020 23:42:07,32.1
05.02.2020 23:48:08,32.1
05.02.2020 23:54:11,31.7
06.02.2020 00:00:11,31.6
06.02.2020 00:06:12,31.6
06.02.2020 00:12:13,32.1
06.02.2020 00:18:15,32.1
06.02.2020 00:24:16,32.1
06.02.2020 00:30:18,32.1
06.02.2020 00:36:20,32.1
06.02.2020 00:42:21,31.6
06.02.2020 00:48:22,31.8
06.02.2020 00:54:22,31.7
06.02.2020 01:00:23,32.2
06.02.2020 01:06:23,31.7
06.02.2020 01:12:26,32.1
06.02.2020 01:18:27,32.1
06.02.2020 01:24:29,32.1
06.02.2020 01:30:31,32.2
06.02.2020 01:36:32,31.7
06.02.2020 01:42:33,32.0
